levels,responses
50,0.24133659454920214
50,0.04258698492473678
50,0.20241218525071297
50,0.040880446773698474
50,0.045323839177576264
50,30.0
50,-0.02656146566159993
50,0.041942488494991166
50,0.6565626310762388
50,0.04501830609261528
50,0.04751341426161241
50,0.007207017789745932
50,-0.04050282291438572
50,0.04144545868072835
50,-2.0576235872053328e-06
50,0.040661273812912346
50,0.04272662660184238
50,50.0
50,-0.025747587172757123
50,0.039821146255601576
50,0.621552676586946
50,0.042638642125397606
50,0.045073002144238615
50,0.007375716678790332
50,-0.037345245918733394
50,0.0403817306101209
50,-6.0206022915736894e-05
50,0.040371588429003624
50,0.040211669713057493
50,70.0
50,-0.024074283531001012
50,0.037841018389075165
50,0.5894441889779235
50,0.04049810928579226
50,0.04294211803041023
50,0.007534026151792362
50,-0.03510770417767321
50,0.0393599803807796
50,-5.662737430292478e-05
50,0.04007844524861384
50,0.037796336899378655
50,90.0
50,-0.02263420809063083
50,0.03616289386797643
50,0.5600927871447673
50,0.03855965451772441
50,0.04093883842409202
50,0.0076840359097602165
50,-0.03331115304515004
50,0.038397287559316005
50,-5.49521389099088e-05
50,0.03985840812930045
50,0.03594667790259148
70,10.0
70,0.10905230651142388
70,0.04367667286637993
70,-1.375625397277154
70,0.03990920677303229
70,0.03825499522928421
70,0.07136239332165836
70,0.28167405640733156
70,0.0422206454358737
70,0.017866884298876323
70,0.04081678149934573
70,0.044317844043472235
70,30.0
70,-0.025464324139578446
70,0.04042033415595494
70,0.6310521210437515
70,0.04327725466693926
70,0.04546885590894476
70,0.007335260415318725
70,-0.038910208550843615
70,0.04076107276651012
70,0.0004900666406852804
70,0.04044422429473067
70,0.04104133087119299
70,50.0
70,-0.023856655151216016
70,0.03759179993944891
70,0.5846682718611569
70,0.04006721147493335
70,0.0418319475690901
70,0.00759100772986118
70,-0.0350289376715189
70,0.039195753275422185
70,-4.8020763530144686e-05
70,0.04005620225272425
70,0.037322979970726824
70,70.0
70,-0.021810461435179153
70,0.03497280992704503
70,0.5444284148975783
70,0.0374737626102212
70,0.03914445799391181
70,0.007804311850732003
70,-0.03201560045929475
70,0.03796687080878065
70,-5.222151518057612e-05
70,0.039686222949139954
70,0.03439551142890276
70,90.0
70,-0.01949577400921027
70,0.032715943879516776
70,0.5075358718575305
70,0.035119403062975195
70,0.03664985723428799
70,0.00797556887725698
70,-0.029222367396624666
70,0.036566299771625746
70,0.0002413864676221453
70,0.03938463351391359
70,0.03187259329255887
90,10.0
90,0.085465765539404
90,0.04286769923516809
90,-1.0904737047634856
90,0.03458780063774625
90,0.0482578250316175
90,0.052617820475882204
90,0.09102161594740771
90,0.041920600535258555
90,0.0491291229218929
90,0.040236929155118624
90,0.04436352052554228
90,30.0
90,-0.023482110583192932
90,0.03860892575321059
90,0.6056968868552793
90,0.04155765738998044
90,0.043446734295279774
90,0.007446480693014672
90,-0.03689193066900301
90,0.039277638395455644
90,0.00015105997214939356
90,0.04024039061488078
90,0.03896697806605268
90,50.0
90,-0.021649850339240273
90,0.03529640533204498
90,0.5494015614663124
90,0.03784850631393525
90,0.0390246146045226
90,0.007754151593707441
90,-0.03214735368285449
90,0.03720217363311747
90,-3.9567196016052235e-05
90,0.039714513211729426
90,0.03505047165784222
90,70.0
90,-0.0191198204362725
90,0.032300033653028956
90,0.503287100856826
90,0.03472274989602442
90,0.03670181661235053
90,0.008044635099941863
90,-0.028987549031157314
90,0.034883661535458355
90,-4.854444746553703e-05
90,0.03934459314530793
90,0.030745642928014214
90,90.0
90,-0.017752150187126094
90,0.02983122678093831
90,0.4643171584063545
90,0.03192812308263881
90,0.033475287709829556
90,0.008255159199581915
90,-0.02617238943566098
90,0.03360055355447632
90,-4.4208380280781e-05
90,0.03900697362248267
90,0.026456215568478155
